player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0037665,S.Williams,4,118.2525929049602,13.804754625480998,22.426862052606612,28.4,2.5,Every-Down,8.853355697868741,UnderPaid,-0.1709295105106993
00-0034371,D.Hand,4,117.23477601968486,5.090683918066714,16.027343686346082,10.0,2.35,Replacement,5.575940789535835,FairlyPaid,-0.21606981659297572
00-0036989,M.Koonce,4,115.8,16.400000000000002,22.400000000000002,21.8,11.01,Every-Down,8.659276385423908,FairlyPaid,2.390030521223784
00-0036249,J.Okwara,4,109.73402885402885,6.151956151956153,17.5014175014175,20.26666666666667,0.396,Run Defender,6.23842028351278,UnderPaid,-0.804097537158097
00-0038387,C.Wooden,4,108.14436674436675,4.3997668997669,16.34939134939135,9.0,1.151982,Replacement,5.1187300003170515,FairlyPaid,-0.5765958113401535
00-0036926,P.Turner,4,108.07164179104477,7.761194029850746,14.925373134328357,9.333333333333334,2.5,Replacement,5.115072229550391,FairlyPaid,-0.1709295105106993
00-0035636,L.Collier,4,102.44135593220336,6.271186440677965,11.525423728813559,13.466666666666667,2.0,Replacement,4.831891641847077,FairlyPaid,-0.32139719745162076
00-0036711,C.Snowden,4,101.43251231527093,7.635467980295567,21.182266009852217,14.0,1.075,Run Defender,5.737381069971038,FairlyPaid,-0.5997624182923256
00-0027881,J.Hughes,4,98.49345794392524,6.965568125922282,12.296851942941466,33.0,1.3,Replacement,4.6333283538467445,FairlyPaid,-0.5320519591689108
00-0035678,D.Jones,4,94.93646433515465,2.5885316096232085,5.006477245204283,52.0,12.166667,Replacement,4.454425973782536,OverPaid,2.738112537325574
00-0033093,J.Bullard,4,94.41069266251426,2.2516932568060652,11.233113702993556,12.333333333333334,1.4225,Replacement,4.427981786935033,FairlyPaid,-0.49518737586838507
00-0037251,A.Wright,4,93.60801368013679,6.288362883628837,12.60822608226082,19.466666666666665,11.0,Replacement,4.387610283308835,OverPaid,2.3870211674849657
00-0039840,A.Booker,4,89.78374558303885,6.007067137809187,16.96113074204947,14.0,1.092285,Replacement,4.195265078389864,FairlyPaid,-0.5945607503547778
00-0034359,Ty.Lewis,4,82.9034862385321,12.844036697247708,15.137614678899084,35.6,6.0,Balanced,5.13228784554838,FairlyPaid,0.882344298075751
00-0028008,J.Houston,4,80.36453401964692,11.214702577300901,12.055678399246021,36.0,6.0,Replacement,3.721516865049227,FairlyPaid,0.882344298075751
00-0038546,M.Murphy,4,78.95691264570658,5.350856824409047,14.473598662517995,6.0,3.146814,Replacement,3.650719207891159,FairlyPaid,0.023719702411311064
