player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0036942,O.Odighizuwa,2,363.8314339734624,6.696568118648112,29.356631966368173,35.266666666666666,20.0,Run Defender,12.249910647802839,OverPaid,1.098557122960762
00-0035763,M.Roach,2,363.2292374350811,3.6744980230107895,40.363350979302545,10.666666666666666,8.766667,Run Defender,12.191575148381274,FairlyPaid,-0.2710588448968746
00-0035890,T.Wharton,2,359.5720194146198,6.525224297690837,23.332352796979947,39.06666666666666,15.016667,Replacement,8.455211472528049,OverPaid,0.49096786606328563
00-0035643,J.Simmons,2,353.02041665325453,3.229322987661049,15.871389349608547,52.6,23.5,Replacement,8.001881757610855,OverPaid,1.5252920810984518
00-0036181,T.Tart,2,351.5286365576309,4.7021553324923975,34.76088477311233,10.666666666666666,10.0,Run Defender,11.058123937331253,FairlyPaid,-0.1206856145754942
00-0033905,L.Ogunjobi,2,343.70471667194806,3.9874238795552466,30.036332840587917,25.8,6.696735,Run Defender,10.300211453821428,FairlyPaid,-0.5234338007162643
00-0039734,B.Fiske,2,343.44034334763944,9.15593705293276,34.0486409155937,66.0,2.352531,Every-Down,12.371458700308084,UnderPaid,-1.0530977184538597
00-0036130,N.Madubuike,2,342.4864429530201,8.053691275167784,29.53020134228188,79.8,22.102,Every-Down,12.26019496761123,OverPaid,1.3548419463908832
00-0038623,D.Stills,2,341.7859139490271,5.24766181110385,35.241126827862914,26.0,0.993333,Run Defender,10.114334737502322,UnderPaid,-1.2188169474912403
00-0036916,M.Williams,2,339.41088060971066,3.206663242747234,15.000426345273683,47.866666666666674,26.0,Replacement,7.060187439518628,OverPaid,1.830102765482516
00-0035656,K.Saunders,2,336.0461168283893,4.596566834464478,41.439230394556084,8.666666666666666,1.17,Run Defender,9.558313720658097,UnderPaid,-1.1972769518200086
00-0036260,J.Kinlaw,2,332.88249930625665,3.422405547584887,22.661125576397378,28.266666666666666,15.0,Replacement,6.608464503473459,OverPaid,0.48893575419263396
00-0039070,G.Dexter,2,330.9933279308482,9.26038477699742,25.65204994297377,31.0,1.680933,Balanced,9.624079360354807,UnderPaid,-1.1349818168582473
00-0031270,S.Harris,2,327.5500869685067,4.40783405788961,28.858529245230002,24.26666666666667,3.01,Balanced,9.270107005206977,UnderPaid,-0.9729362881133374
00-0036695,N.Jones,2,325.76427421950433,4.615384615384616,40.09655616350177,5.333333333333333,2.0,Run Defender,8.562299321147528,UnderPaid,-1.0960798046044993
00-0036624,A.McNeill,2,325.02987488356996,4.891086385150981,22.805785968343056,31.599999999999998,24.25,Replacement,6.065112270355691,OverPaid,1.616735286413671
00-0032667,R.Robertson-Harris,2,317.36034667643094,5.8032550979090844,26.23484680177462,32.86666666666667,4.5,Balanced,8.222580442593697,FairlyPaid,-0.7912691202204352
00-0038398,K.Brooks,3,306.1525314681187,7.33542874850591,25.94035444980595,28.0,1.013007,Balanced,13.0,UnderPaid,-0.774303133048633
00-0032759,S.Rankins,3,304.4734804250024,4.4236738173992896,26.638495368154597,30.13333333333333,8.5,Balanced,12.887776228816731,FairlyPaid,0.5435261022323308
00-0033546,D.Tomlinson,3,294.1706130770832,6.10511167433853,24.31526287556603,27.333333333333332,14.5,Replacement,8.090089664446825,OverPaid,1.5996210407057319
00-0034760,N.Shepherd,3,293.65856600251163,4.066455186967228,30.241162028408286,17.8,4.26,Run Defender,11.285465141814086,UnderPaid,-0.2027809876222058
00-0036366,N.Gallimore,3,283.68791076707123,3.6686564525799565,29.05663752555434,13.0,5.0,Run Defender,10.493720134913916,UnderPaid,-0.07252927854381966
00-0036903,B.Brown,3,281.9259492013616,0.986878473131419,40.96127549387565,4.666666666666667,7.0,Run Defender,10.353807136313584,FairlyPaid,0.2795023676139806
00-0034275,F.Fatukasi,3,280.5976172426595,2.9141129741285616,26.915407133374433,17.0,3.0,Replacement,7.3202339924899995,FairlyPaid,-0.42456092470161994
00-0031957,R.Nunez-Roches,3,276.15139479877854,2.771773103010471,26.99847112490274,14.399999999999999,4.0,Replacement,7.0680457792937466,FairlyPaid,-0.24854510162271978
00-0030070,J.Jenkins,3,272.07629371380574,1.9813044842586145,30.30607369419272,8.666666666666666,2.0,Run Defender,9.57167041933635,UnderPaid,-0.6005767477805201
00-0032265,M.Edwards,3,266.438643487936,3.4123483696308425,11.876853486685825,31.866666666666664,4.75,Replacement,6.517141853721615,FairlyPaid,-0.1165332343135447
00-0036568,R.Lopez,3,265.06212459610265,2.0276636484449315,30.16832914818633,8.666666666666666,5.25,Run Defender,9.01469264351724,FairlyPaid,-0.02852532277409463
00-0036883,T.Togiai,3,260.61071428571427,5.357142857142857,34.642857142857146,6.0,2.68,Run Defender,8.661217189428061,UnderPaid,-0.48088598808686794
00-0034234,P.Ford,3,258.80542055396234,5.286419573819291,28.108323955421646,24.53333333333333,9.2,Balanced,9.039365125119419,FairlyPaid,0.6667371783875607
00-0035409,S.Tuttle,3,257.9408660908397,2.7208805844448363,29.96141567267956,11.333333333333334,1.4,Run Defender,8.449211164993498,UnderPaid,-0.7061862416278603
00-0033860,D.Godchaux,3,255.41907168454122,0.9006710807908439,32.339734037961065,6.0,5.5,Run Defender,8.24896172476427,FairlyPaid,0.015478632995630402
00-0036262,D.Hamilton,3,253.48970886018992,2.432164874229402,40.644827431039914,17.333333333333332,11.5,Run Defender,8.095755807338776,FairlyPaid,1.071573571469031
00-0030757,M.Pennel,3,251.9695232027185,3.163073873491204,33.59527096385968,10.0,0.443722,Run Defender,7.975041634052943,UnderPaid,-0.8745063008901046
00-0037756,T.Jones,3,249.55471353978572,3.1875475180143886,27.416457261125487,10.266666666666666,13.5,Replacement,5.559491133565984,OverPaid,1.4236052176268317
00-0034397,T.Settle,3,247.94045400418747,3.3564977168868317,19.606422782514205,11.933333333333332,8.0,Replacement,5.467930885949989,FairlyPaid,0.45551819069288074
00-0033109,J.Hargrave,3,245.64385983055567,9.683465255956406,35.34163318881508,75.8,15.0,Every-Down,8.997784635413014,OverPaid,1.6876289522451817
00-0037260,D.Davidson,3,242.5884405670665,3.9227293971023522,26.945007010437763,7.333333333333333,1.00353,Balanced,7.6727731125346335,UnderPaid,-0.7759712350039516
00-0035674,J.Tillery,3,241.8330216360403,2.9071713978352975,19.941848339151246,17.733333333333334,1.79,Replacement,5.121519415183451,FairlyPaid,-0.6375400706270891
00-0033582,J.Ledbetter,3,238.61281151365796,1.5938160416837246,16.934991930938097,5.533333333333334,1.775,Replacement,4.938870200680535,FairlyPaid,-0.6401803079732726
00-0037804,Z.Carter,3,237.01338139680342,2.35381298042895,24.653125497231958,8.666666666666666,0.323611,Replacement,4.848151072613307,FairlyPaid,-0.8956477374159344
00-0033066,A.Billings,3,233.93062554099032,2.0750735369935835,23.630781319722086,19.533333333333335,2.75,Replacement,4.6732982170015225,FairlyPaid,-0.468564880471345
00-0038937,Z.Pickens,3,232.04545454545453,3.2695374800637955,30.861244019138756,3.0,0.234,Run Defender,6.392920749915469,UnderPaid,-0.9114206913378577
00-0036642,T.Slaton,3,231.62428989280522,1.523108670530293,29.324981533498022,4.333333333333333,7.05,Run Defender,6.359477109257564,FairlyPaid,0.28830315876792556
00-0037073,J.Davis,3,230.27705397452456,2.0192330583174396,15.547949493175233,14.199999999999998,26.0,Replacement,4.466068889912933,OverPaid,3.6238030061130835
00-0034842,T.Bryan,3,229.75580895161718,3.304263537373942,21.791415920056455,13.199999999999998,0.315,Replacement,4.436504050856048,FairlyPaid,-0.8971634096684667
00-0039110,K.Benton,3,224.27020959507882,4.854615213875765,27.887877730919236,7.0,1.833281,Balanced,6.129110349724914,FairlyPaid,-0.6299219297884112
00-0030386,W.Gholston,3,221.43460186437778,3.045296668716446,30.59758498136786,1.3333333333333333,1.3775,Run Defender,5.550339251426348,FairlyPaid,-0.7101465976471353
00-0032424,D.Reader,3,218.85400975664237,4.395558188173694,21.84999262069158,8.333333333333334,11.0,Replacement,3.8181577368094497,OverPaid,0.9835656599295811
00-0035667,G.Gaines,3,217.2099206194685,3.495005572027495,21.477986010286156,15.933333333333332,3.5,Replacement,3.7249055644153626,FairlyPaid,-0.33655301316216985
00-0035278,B.Cowart,3,217.1574462489315,2.6865671641791042,29.222171082911434,8.0,1.3375,Run Defender,5.210700930543716,FairlyPaid,-0.7171872305702915
00-0037602,S.Okuayinonu,3,215.60000000000005,6.222222222222222,37.333333333333336,10.0,3.52,Run Defender,5.087027986089287,FairlyPaid,-0.3330326967005919
00-0039289,L.Taylor,3,212.10114942528733,6.130268199233716,42.911877394636015,6.0,1.075,Run Defender,4.809192938441466,FairlyPaid,-0.7633913841285026
00-0036981,C.Barmore,3,206.0029268292683,9.163414634146342,34.15772357723577,39.6,21.0,Every-Down,5.207590695255835,OverPaid,2.7437238907185826
00-0027885,L.Joseph,3,204.29678642198672,3.5547514430946845,33.95537175842164,4.666666666666667,2.5,Run Defender,4.18946782569899,FairlyPaid,-0.51256883624107
00-0036337,J.Lynch,3,200.04858550316678,2.4489795918367347,31.843771991555244,8.8,1.17,Run Defender,3.8521287254732637,FairlyPaid,-0.7466698809360072
00-0037459,K.Hinish,3,198.11063811104378,1.8385170160018032,20.56315472897623,12.666666666666666,1.8,Replacement,2.6416008062922356,FairlyPaid,-0.6357799123963002
00-0027969,C.Heyward,3,197.24630176135253,7.39813185325572,36.234826948242414,66.6,14.5,Run Defender,3.6296063226714224,OverPaid,1.5996210407057319
00-0036266,J.Elliott,3,196.6624322080153,2.574267939809453,21.18682386479539,12.733333333333334,4.0,Replacement,2.559459063805274,FairlyPaid,-0.24854510162271978
00-0037270,O.Ogbonnia,3,195.10195655986172,1.6417399437165452,29.178879508313084,4.0,0.994722,Run Defender,3.4593291877930654,FairlyPaid,-0.7775215823736306
00-0036213,R.Davis,3,186.93961865162032,1.63233030778502,20.18414931592599,13.4,7.0,Replacement,2.0079844111139646,FairlyPaid,0.2795023676139806
00-0036909,K.Tonga,3,183.12780203784573,2.3333333333333335,37.34061135371179,0.6666666666666666,7.0,Run Defender,2.5084912708466285,FairlyPaid,0.2795023676139806
00-0033929,M.Adams,3,182.81954888861867,0.8764807267752596,16.585303095550596,9.333333333333334,2.625,Replacement,1.7742954661973085,FairlyPaid,-0.4905668583562075
00-0034264,J.Holmes,3,182.15857988165683,4.142011834319527,34.9112426035503,4.0,0.396,Run Defender,2.43152774291198,FairlyPaid,-0.8829061279990759
00-0037283,J.Ridgeway,4,178.92536115569823,0.6778864082234869,27.061060038588128,0.0,2.8575,Replacement,5.159630851040196,FairlyPaid,0.029964388407704823
00-0029653,F.Cox,4,175.10961184638006,8.120789302691428,24.26319209329366,62.599999999999994,10.0,Pass-Rush Specialist,7.066503938495332,FairlyPaid,1.693001116558034
00-0039908,K.Jenkins,4,166.60925553319916,4.426559356136821,27.76659959758551,16.0,1.965116,Balanced,6.8835383333417335,FairlyPaid,-0.17781543204923647
00-0037203,L.Ray,4,165.6843722622818,0.6379585326953748,23.21899499067772,2.0,1.03,Replacement,4.593614554570375,FairlyPaid,-0.39554483395067486
00-0036430,K.Davis,4,163.04911341139476,3.087515336327143,20.255069425418796,11.2,1.65,Replacement,4.480964399281744,FairlyPaid,-0.2511860280069291
00-0034251,D.Ekuale,4,161.88796322790785,2.8903229734254667,22.092173754223616,9.733333333333333,2.8,Replacement,4.431328384042029,FairlyPaid,0.01657627334034128
00-0039423,J.Laulu,4,160.79999999999995,2.9473684210526314,32.421052631578945,7.0,1.03113,Run Defender,6.138749277203222,UnderPaid,-0.39528172838500314
00-0039886,T.Sweat,4,159.16532188841202,1.7167381974248928,29.184549356223176,9.6,2.38811,Run Defender,6.040920010724351,FairlyPaid,-0.07932686953089968
00-0034818,D.Nnadi,4,158.0174165679116,0.9785032557309785,22.506741318622506,2.6666666666666665,1.4225,Replacement,4.265873031466815,FairlyPaid,-0.30415639631693253
00-0038545,M.Smith,4,157.5218781218781,2.172827172827173,21.693306693306692,4.0,3.318674,Replacement,4.244690109387502,FairlyPaid,0.13734265933077103
00-0038099,P.Mathis,4,156.59092599336796,0.8817158958041824,21.889555500182095,0.0,1.195,Replacement,4.204894435498522,FairlyPaid,-0.35712676462693604
00-0039895,M.Hall,4,154.38620689655173,6.896551724137931,28.448275862068968,7.0,1.767457,Balanced,6.107249474595302,FairlyPaid,-0.22383771789445397
00-0031557,J.Phillips,4,147.42770066764191,3.03323836135516,8.5446819373307,14.666666666666666,0.315,Replacement,3.813191451353227,FairlyPaid,-0.562023134353543
00-0036220,D.Brown,4,144.13840058694058,5.073367571533382,36.78527757397897,9.866666666666667,24.0,Run Defender,5.141615934932559,OverPaid,4.952716089481326
00-0033297,D.Jones,4,143.49707165276996,1.0452713281388766,10.346889181829646,16.6,13.0,Replacement,3.645167741364252,OverPaid,2.3915114678987393
00-0032763,A.Johnson,4,139.12945439144727,1.7006917651280762,16.30491507250465,7.733333333333333,2.0,Replacement,3.45846397123416,FairlyPaid,-0.16969315368384677
00-0033010,S.Day,4,134.15929203539824,1.7699115044247788,30.678466076696164,0.0,0.443722,Run Defender,4.544404249775734,FairlyPaid,-0.5320519178717835
00-0037294,J.Jackson,4,131.58784194528874,2.43161094224924,26.13981762917933,4.0,1.075,Replacement,3.1360805314060523,FairlyPaid,-0.3850671786805643
00-0039906,J.Newton,4,129.72208982584786,2.1998166819431715,21.081576535288725,11.0,2.439498,Replacement,3.056324697965113,FairlyPaid,-0.06736185288600101
00-0039764,E.Chatman,4,129.40028368794327,2.3640661938534278,22.69503546099291,10.6,0.234,Replacement,3.0425683599888322,FairlyPaid,-0.580882913839742
00-0038412,M.Ojomo,4,128.66938775510204,3.2653061224489797,24.489795918367346,6.0,0.979446,Replacement,3.0113245448673394,FairlyPaid,-0.4073156647179008
00-0036881,J.Tufele,4,126.5679012345679,3.292181069958848,25.514403292181072,3.6666666666666665,1.17,Replacement,2.9214917063226737,FairlyPaid,-0.3629476842214419
00-0035334,K.Strong,4,125.87512820512823,2.580971659919028,31.747638326585694,11.8,0.3024,Run Defender,4.048628558426418,FairlyPaid,-0.5649568778291739
00-0036954,L.Onwuzurike,4,122.15037249283667,4.871060171919771,16.9054441260745,13.8,1.215,Replacement,2.7326543560257543,FairlyPaid,-0.35247002895133134
00-0036843,I.Loudermilk,4,119.99999999999997,0.7843137254901961,28.235294117647058,0.0,1.6275,Replacement,2.6407317749992587,FairlyPaid,-0.25642485564198436
00-0039873,D.Carter,4,118.55238095238093,2.5396825396825395,23.49206349206349,4.0,1.404512,Replacement,2.5788499942177716,FairlyPaid,-0.30834466438357144
00-0030500,N.Williams,4,116.8090308370044,2.5121145374449343,29.572687224669604,8.0,1.3775,Run Defender,3.5060571193998062,FairlyPaid,-0.31463405158704316
00-0034387,B.Nichols,4,112.91660720786311,2.7169032884358693,25.31124863487441,15.733333333333334,7.0,Replacement,2.33793598029545,FairlyPaid,0.9944907652173288
00-0036371,L.Fotu,4,112.35359847211201,2.7497948917970167,29.47841992710253,3.3333333333333335,0.396,Run Defender,3.239416441327576,FairlyPaid,-0.5431633548673439
00-0038506,J.Riley,4,104.06746987951806,0.8032128514056224,21.686746987951807,3.0,0.234,Replacement,1.9596594045909637,FairlyPaid,-0.580882913839742
00-0031551,E.Goldman,4,99.87190332326284,3.0211480362537766,19.939577039274926,4.0,1.255,Replacement,1.7803103346023186,FairlyPaid,-0.343156557600122
00-0035026,K.Givens,4,99.09536671171682,3.635650837210742,26.634443768118935,15.333333333333334,2.05,Balanced,2.595714463801995,FairlyPaid,-0.15805131449483506
00-0035073,J.Harris,4,93.64505447159476,1.4479596233150736,32.405213270142184,4.333333333333333,0.315,Run Defender,2.11978125230534,FairlyPaid,-0.562023134353543
00-0036948,T.Graham,4,87.08799861555768,2.673704248507398,25.55161374059012,4.333333333333333,1.265,Replacement,1.2338331450718485,FairlyPaid,-0.3408281897623196
00-0034992,A.Watts,4,86.80134181607866,2.150481097849519,23.512014301487987,13.866666666666667,2.2,Replacement,1.2215793458046593,FairlyPaid,-0.12312579692779971
00-0035946,M.Adams,4,83.67526421656945,1.4161413202456494,8.920089148336695,2.6666666666666665,0.315,Replacement,1.0879480226765776,FairlyPaid,-0.562023134353543
00-0035841,B.Jones,4,82.73684645180002,1.5052358122757237,8.88624569325332,6.333333333333333,2.0,Replacement,1.0478332131233143,FairlyPaid,-0.16969315368384677
00-0028171,L.Guy,4,80.54613432647875,1.9812029931733972,29.381484604846925,2.6666666666666665,1.21,Run Defender,1.3358607113878498,FairlyPaid,-0.3536342128702325
00-0033347,J.Tupou,4,79.32656220659726,2.4442404389826615,27.763984226668615,4.0,0.315,Replacement,0.9020528281447572,FairlyPaid,-0.562023134353543
00-0039889,M.Smith,4,73.76703296703296,2.857142857142857,9.010989010989011,12.0,2.00465,Replacement,0.6643980596358523,FairlyPaid,-0.1686104626392687
00-0034677,Ju.Jones,4,70.98419886289113,1.6017609790313476,7.0416920909915195,28.8,10.055,Replacement,0.5454394632654981,OverPaid,1.705807139665947
00-0037759,D.Leal,4,69.46019417475728,4.854368932038835,28.155339805825243,1.3333333333333333,1.215,Balanced,0.713577285807429,FairlyPaid,-0.35247002895133134
00-0032412,D.Lowry,4,68.44046431010031,1.8742230859463906,26.101686012920844,2.0,2.5,Replacement,0.4367017230285241,FairlyPaid,-0.05327476179372922
